-99.8472169824,64.7379325982,-15.4725918623,77.3941263662,-4.10645075763,1.61985233506,-88.4810758777,-11.0363414329,5
-99.8472169824,64.7379325982,-15.4725918623,77.3941263662,-4.10645075763,1.61985233506,-88.4810758777,-11.0363414329,5
-70.8002549506,16.8147217307,-11.0737626868,77.7409289547,43.6422033433,24.1023902912,-16.0842889205,-36.8238169328,5
-70.8002549506,16.8147217307,-11.0737626868,77.7409289547,43.6422033433,24.1023902912,-16.0842889205,-36.8238169328,5
-44.0556305671,-7.86871854421,20.0400656152,48.4428995799,70.6118101035,-9.11948768791,6.51611392124,-65.431105812,5
-44.0556305671,-7.86871854421,20.0400656152,48.4428995799,70.6118101035,-9.11948768791,6.51611392124,-65.431105812,5
-20.0870054345,-31.1037101801,50.5971477377,16.6771133286,93.5076461112,-46.8021659513,22.823492939,-94.58298946,5
-20.0870054345,-31.1037101801,50.5971477377,16.6771133286,93.5076461112,-46.8021659513,22.823492939,-94.58298946,5
-1.1127657438,-49.8473099971,81.4153123177,-28.2053845668,100.851264605,-102.321331078,18.3231865438,-123.963256508,5
-1.1127657438,-49.8473099971,81.4153123177,-28.2053845668,100.851264605,-102.321331078,18.3231865438,-123.963256508,5
-1.1127657438,-49.8473099971,81.4153123177,-28.2053845668,100.851264605,-102.321331078,18.3231865438,-123.963256508,5
84.3375390055,-35.1952611298,-0.965299496648,-33.5574734982,0.505547557502,43.0504006239,85.8083860596,41.4126129923,5
84.3375390055,-35.1952611298,-0.965299496648,-33.5574734982,0.505547557502,43.0504006239,85.8083860596,41.4126129923,5
84.3375390055,-35.1952611298,-0.965299496648,-33.5574734982,0.505547557502,43.0504006239,85.8083860596,41.4126129923,5
84.3375390055,-35.1952611298,-0.965299496648,-33.5574734982,0.505547557502,43.0504006239,85.8083860596,41.4126129923,5
84.3375390055,-35.1952611298,-0.965299496648,-33.5574734982,0.505547557502,43.0504006239,85.8083860596,41.4126129923,5
1.38577050789,22.7574690919,55.0170727048,-43.5971843208,-4.57401506332,-91.7618189314,-58.2053172602,-25.4071655188,5
-5.19473314395,12.7601573287,36.7096990646,-61.558583014,-30.0336919534,-99.1916738251,-71.9381241619,-24.8729334823,5
-5.19473314395,12.7601573287,36.7096990646,-61.558583014,-30.0336919534,-99.1916738251,-71.9381241619,-24.8729334823,5
-5.19473314395,12.7601573287,36.7096990646,-61.558583014,-30.0336919534,-99.1916738251,-71.9381241619,-24.8729334823,5
28.2927166439,-14.2874818937,-51.0565509506,-45.6395206961,-79.2128595122,25.621633215,0.136408082248,56.9736720174,5
26.6832847891,1.24837180171,-54.4512712047,-25.1417859952,-78.1514659704,47.7226809049,2.98309002338,74.1128387018,5
21.2804952838,9.49492769715,-63.8201003752,3.4002395728,-69.2935536488,79.8264855739,15.8070420102,85.9211736983,5
21.2804952838,9.49492769715,-63.8201003752,3.4002395728,-69.2935536488,79.8264855739,15.8070420102,85.9211736983,5
21.2804952838,9.49492769715,-63.8201003752,3.4002395728,-69.2935536488,79.8264855739,15.8070420102,85.9211736983,5
21.2804952838,9.49492769715,-63.8201003752,3.4002395728,-69.2935536488,79.8264855739,15.8070420102,85.9211736983,5
-53.9309383961,-3.97663568414,26.4354404956,24.6677660147,52.1601028653,-47.5068244901,-28.2062760264,-76.1512261889,5
-45.0043046173,0.218508312046,40.1728496127,-4.69158355335,35.7632460619,-81.186584469,-49.4139081681,-76.2764926036,5
-45.0043046173,0.218508312046,40.1728496127,-4.69158355335,35.7632460619,-81.186584469,-49.4139081681,-76.2764926036,5
-45.0043046173,0.218508312046,40.1728496127,-4.69158355335,35.7632460619,-81.186584469,-49.4139081681,-76.2764926036,5
