-71.925539256,16.6041690443,-51.6597695481,99.4809159821,22.7693058325,81.2808471211,2.50353612462,-1.59589981665,5
-71.925539256,16.6041690443,-51.6597695481,99.4809159821,22.7693058325,81.2808471211,2.50353612462,-1.59589981665,5
-71.925539256,16.6041690443,-51.6597695481,99.4809159821,22.7693058325,81.2808471211,2.50353612462,-1.59589981665,5
-59.464739218,48.07249269,21.7769328448,74.1310292047,45.1793086646,1.17036463429,-36.0623633982,-24.8881718803,5
-59.464739218,48.07249269,21.7769328448,74.1310292047,45.1793086646,1.17036463429,-36.0623633982,-24.8881718803,5
-48.7900734091,32.9468862174,36.2203035394,25.7017212154,29.7136421175,-50.6435021172,-55.2967348311,-43.3983371152,5
-48.7900734091,32.9468862174,36.2203035394,25.7017212154,29.7136421175,-50.6435021172,-55.2967348311,-43.3983371152,5
-35.2589828865,21.9619522088,39.6478376798,-18.8819559967,2.96717108762,-86.1534839035,-71.9396494786,-45.309575698,5
-35.2589828865,21.9619522088,39.6478376798,-18.8819559967,2.96717108762,-86.1534839035,-71.9396494786,-45.309575698,5
-35.2589828865,21.9619522088,39.6478376798,-18.8819559967,2.96717108762,-86.1534839035,-71.9396494786,-45.309575698,5
-0.468270072646,4.37308915055,11.2993863707,-80.1300401801,-64.5902933675,-90.6982130493,-76.3579498109,-6.19508371863,5
-0.468270072646,4.37308915055,11.2993863707,-80.1300401801,-64.5902933675,-90.6982130493,-76.3579498109,-6.19508371863,5
-0.468270072646,4.37308915055,11.2993863707,-80.1300401801,-64.5902933675,-90.6982130493,-76.3579498109,-6.19508371863,5
