-90.5474317156,32.5864740637,-39.3562959815,100.841321709,21.9412981954,54.8681260764,-29.2498375387,-13.386721569,10
-74.6367259209,36.0945070303,-12.9141470339,94.9976466782,39.9849637903,39.5664835787,-21.7376150967,-19.3366560692,10
-49.1171725862,20.4220871338,17.7346313107,73.4323967026,65.341571407,13.3948332675,-1.51023248991,-39.6154763013,10
1.16361933256,49.7833687483,54.0458659068,-17.1697835457,-6.0827154287,-64.6617141777,-58.9649620029,2.2914381164,10
1.16361933256,49.7833687483,54.0458659068,-17.1697835457,-6.0827154287,-64.6617141777,-58.9649620029,2.2914381164,10
12.7197504174,19.2638192758,-7.18349470782,-63.7007360375,-81.6914281088,-45.8262394328,-61.7881829836,37.1383158805,10
12.7197504174,19.2638192758,-7.18349470782,-63.7007360375,-81.6914281088,-45.8262394328,-61.7881829836,37.1383158805,10
12.7197504174,19.2638192758,-7.18349470782,-63.7007360375,-81.6914281088,-45.8262394328,-61.7881829836,37.1383158805,10
12.7197504174,19.2638192758,-7.18349470782,-63.7007360375,-81.6914281088,-45.8262394328,-61.7881829836,37.1383158805,10
-2.6863300997,-53.9311408183,43.2103439676,17.9907050591,107.801157267,-23.2276962428,61.9044831997,-95.1495421201,10
