-95.6363592143,79.3387039546,-11.9746284351,62.6063577987,-27.0014375141,-12.5276875966,-110.663168293,4.20465855927,5
-95.6363592143,79.3387039546,-11.9746284351,62.6063577987,-27.0014375141,-12.5276875966,-110.663168293,4.20465855927,5
-95.6363592143,79.3387039546,-11.9746284351,62.6063577987,-27.0014375141,-12.5276875966,-110.663168293,4.20465855927,5
-95.6363592143,79.3387039546,-11.9746284351,62.6063577987,-27.0014375141,-12.5276875966,-110.663168293,4.20465855927,5
-50.8287362914,3.93918948844,-17.5686991198,82.5077998375,52.9913703604,52.6379762106,19.7313331888,-25.9306341385,5
-50.8287362914,3.93918948844,-17.5686991198,82.5077998375,52.9913703604,52.6379762106,19.7313331888,-25.9306341385,5
-45.8161717492,-9.10951694782,14.5910755929,51.1417989996,68.7009423786,-3.10810500957,8.29369503645,-63.359420957,5
-45.8161717492,-9.10951694782,14.5910755929,51.1417989996,68.7009423786,-3.10810500957,8.29369503645,-63.359420957,5
-56.6745006934,-25.9994000517,-7.1985235682,43.508759846,55.2246320665,-0.924104220737,5.74865494131,-70.4322641184,5
-24.5702742492,-50.6875305485,-22.8201828291,34.6130778014,53.7856884614,33.0413741446,52.0355970413,-52.2592342053,5
-24.5702742492,-50.6875305485,-22.8201828291,34.6130778014,53.7856884614,33.0413741446,52.0355970413,-52.2592342053,5
46.8858359102,-50.738731188,-26.3953503693,-7.04520372318,12.8444722528,58.7663916773,86.1256585322,15.0728642124,5
47.7952318512,-53.3113470115,-21.6753813914,-3.78266339738,22.8048167634,58.606772733,92.275430006,9.07808911894,5
52.3448922715,-34.4935033838,-19.130501162,12.0953873345,22.7095587739,76.2852553287,94.1849522075,29.6963646104,5
52.3448922715,-34.4935033838,-19.130501162,12.0953873345,22.7095587739,76.2852553287,94.1849522075,29.6963646104,5
52.3448922715,-34.4935033838,-19.130501162,12.0953873345,22.7095587739,76.2852553287,94.1849522075,29.6963646104,5
-5.53652566627,-32.6821096154,-32.5595750498,48.2438528865,40.1175604057,72.5124282577,67.1406097892,-8.41353424419,5
-13.2962088523,-34.2760850519,-36.8196492942,47.7355260445,36.8324740084,68.8612095028,60.3559144503,-13.1504015936,5
-13.2962088523,-34.2760850519,-36.8196492942,47.7355260445,36.8324740084,68.8612095028,60.3559144503,-13.1504015936,5
-13.2962088523,-34.2760850519,-36.8196492942,47.7355260445,36.8324740084,68.8612095028,60.3559144503,-13.1504015936,5
-13.2962088523,-34.2760850519,-36.8196492942,47.7355260445,36.8324740084,68.8612095028,60.3559144503,-13.1504015936,5
-13.2962088523,-34.2760850519,-36.8196492942,47.7355260445,36.8324740084,68.8612095028,60.3559144503,-13.1504015936,5
-13.2962088523,-34.2760850519,-36.8196492942,47.7355260445,36.8324740084,68.8612095028,60.3559144503,-13.1504015936,5
