-60.483353274,52.4039088265,-55.8223626567,68.8187018699,-41.0807383299,64.6328085425,-45.7417289471,48.2180154991,10
-34.3778136019,49.3485133821,-28.5878445026,65.3998847261,-14.1725981051,60.2000903028,-19.9625672045,44.1487189588,10
1.04850060411,57.3251460023,15.207833582,66.847937285,23.7599616083,54.1318727616,9.60062863039,44.6090814789,10
15.4815716907,38.9140048422,32.4488638239,37.1025794752,30.8220780224,21.8647725891,13.8547858892,23.6761979561,10
23.5039848409,4.89556847798,18.4063644928,-11.3889189558,3.78176365451,-6.81090180181,8.87938400256,9.47358563197,10
-4.32847284589,-8.21029988423,-9.23461233679,8.132896238,5.44271298168,12.538950282,10.3488524726,-3.80424584027,10
-3.05611332549,10.2226602427,3.88379740726,25.8113710045,17.8835424654,19.5788491193,10.9436317327,3.9901383575,10
36.9543192364,8.65881866332,27.1723350463,-5.32270662895,14.6159541751,3.46219463178,24.3979383652,17.443719924,10
30.669825703,12.2525763045,21.406704141,-2.07797996943,8.53686920453,6.24094661101,17.7999907666,20.571502885,10
0.278280156166,16.7390666882,-11.5336340726,4.4244840138,-22.5929846869,15.0324034485,-10.7810704581,27.3469861229,10
-27.3189966542,37.1830498475,-40.6959869867,26.5893538996,-50.2098617876,38.6028203859,-36.832871455,49.1965163338,10
