4,SAD,TRUE,50,0.8090909090909091,11
4,SA,TRUE,50,0.9157894736842105,10
4,SD,TRUE,50,0.8947368421052632,11
4,AD,TRUE,50,0.9,6
4,SAD,FALSE,50,0.8090909090909091,11
4,SA,FALSE,50,0.8631578947368421,10
4,SD,FALSE,50,0.8842105263157894,11
4,AD,FALSE,50,0.8636363636363636,6
5,SAD,TRUE,50,0.8857142857142857,8
5,SA,TRUE,50,0.8210526315789474,8
5,SD,TRUE,50,0.9157894736842105,5
5,AD,TRUE,50,0.8857142857142857,4
5,SAD,FALSE,50,0.8857142857142857,8
5,SA,FALSE,50,0.7894736842105263,8
5,SD,FALSE,50,0.9157894736842105,5
5,AD,FALSE,50,0.8857142857142857,4
6,SAD,TRUE,50,0.8952380952380953,6
6,SA,TRUE,50,0.9444444444444444,5
6,SD,TRUE,50,0.9111111111111111,3
6,AD,TRUE,50,0.9714285714285714,3
6,SAD,FALSE,50,0.8952380952380953,6
6,SA,FALSE,50,0.8777777777777778,5
6,SD,FALSE,50,0.9111111111111111,3
6,AD,FALSE,50,1.0,3
7,SAD,TRUE,50,0.66,15
7,SA,TRUE,50,0.94,7
7,SD,TRUE,50,0.6285714285714286,7
7,AD,TRUE,50,0.5714285714285714,9
7,SAD,FALSE,50,0.66,15
7,SA,FALSE,50,0.85,7
7,SD,FALSE,50,0.6857142857142857,7
7,AD,FALSE,50,0.45714285714285713,9
8,SAD,TRUE,50,0.8,15
8,SA,TRUE,50,0.8571428571428571,13
8,SD,TRUE,50,1.0,6
8,AD,TRUE,50,0.8608695652173913,10
8,SAD,FALSE,50,0.8,15
8,SA,FALSE,50,0.7714285714285715,13
8,SD,FALSE,50,0.9714285714285714,6
8,AD,FALSE,50,0.8347826086956521,10
9,SAD,TRUE,50,0.8235294117647058,4
9,SA,TRUE,50,0.8588235294117647,4
9,SD,TRUE,50,0.8352941176470589,5
9,AD,TRUE,50,0.8352941176470589,5
9,SAD,FALSE,50,0.8235294117647058,4
9,SA,FALSE,50,0.7764705882352941,4
9,SD,FALSE,50,0.8352941176470589,5
9,AD,FALSE,50,0.8352941176470589,5
10,SAD,TRUE,50,0.9428571428571428,6
10,SA,TRUE,50,0.9904761904761905,6
10,SD,TRUE,50,0.9809523809523809,6
10,AD,TRUE,50,0.9142857142857143,5
10,SAD,FALSE,50,0.9428571428571428,6
10,SA,FALSE,50,0.9428571428571428,6
10,SD,FALSE,50,0.819047619047619,6
10,AD,FALSE,50,0.9333333333333333,5
11,SAD,TRUE,50,0.8666666666666667,12
11,SA,TRUE,50,0.8,11
11,SD,TRUE,50,0.9310344827586207,9
11,AD,TRUE,50,0.9266666666666666,10
11,SAD,FALSE,50,0.8666666666666667,12
11,SA,FALSE,50,0.8,11
11,SD,FALSE,50,0.8206896551724138,9
11,AD,FALSE,50,0.8066666666666666,10
12,SAD,TRUE,50,0.8166666666666667,4
12,SA,TRUE,50,0.9545454545454546,3
12,SD,TRUE,50,0.45454545454545453,3
12,AD,TRUE,50,0.9,3
12,SAD,FALSE,50,0.8166666666666667,4
12,SA,FALSE,50,0.9636363636363636,3
12,SD,FALSE,50,0.4818181818181818,3
12,AD,FALSE,50,0.9166666666666666,3
13,SAD,TRUE,50,0.9478260869565217,11
13,SA,TRUE,50,0.8090909090909091,11
13,SD,TRUE,50,0.9181818181818182,7
13,AD,TRUE,50,0.7391304347826086,9
13,SAD,FALSE,50,0.9478260869565217,11
13,SA,FALSE,50,0.9272727272727272,11
13,SD,FALSE,50,0.8727272727272727,7
13,AD,FALSE,50,0.991304347826087,9
14,SAD,TRUE,50,0.96,4
14,SA,TRUE,50,1.0,4
14,SD,TRUE,50,1.0,4
14,AD,TRUE,50,0.76,4
14,SAD,FALSE,50,0.96,4
14,SA,FALSE,50,0.8769230769230769,4
14,SD,FALSE,50,1.0,4
14,AD,FALSE,50,0.9733333333333334,4
15,SAD,TRUE,50,0.872,13
15,SA,TRUE,50,0.808695652173913,12
15,SD,TRUE,50,0.9478260869565217,14
15,AD,TRUE,50,0.92,6
15,SAD,FALSE,50,0.872,13
15,SA,FALSE,50,0.808695652173913,13
15,SD,FALSE,50,0.9478260869565217,14
15,AD,FALSE,50,0.816,6
