5,4,SAD,TRUE,10,0.11818181818181818,21
5,4,SA,TRUE,10,0.042105263157894736,18
5,4,SD,TRUE,10,0.042105263157894736,18
5,4,AD,TRUE,10,0.44545454545454544,21
5,4,SAD,FALSE,10,0.11818181818181818,21
5,4,SA,FALSE,10,0.031578947368421054,18
5,4,SD,FALSE,10,0.042105263157894736,18
5,4,AD,FALSE,10,0.44545454545454544,21
5,5,SAD,TRUE,10,0.01904761904761905,19
5,5,SA,TRUE,10,0.07368421052631578,18
5,5,SD,TRUE,10,0.10526315789473684,18
5,5,AD,TRUE,10,0.19047619047619047,20
5,5,SAD,FALSE,10,0.01904761904761905,19
5,5,SA,FALSE,10,0.08421052631578947,18
5,5,SD,FALSE,10,0.17894736842105263,18
5,5,AD,FALSE,10,0.24761904761904763,20
5,6,SAD,TRUE,10,0.19047619047619047,19
5,6,SA,TRUE,10,0.12222222222222222,17
5,6,SD,TRUE,10,0.2,16
5,6,AD,TRUE,10,0.5142857142857142,19
5,6,SAD,FALSE,10,0.19047619047619047,19
5,6,SA,FALSE,10,0.2,17
5,6,SD,FALSE,10,0.23333333333333334,16
5,6,AD,FALSE,10,0.47619047619047616,19
5,7,SAD,TRUE,10,0.0,19
5,7,SA,TRUE,10,0.05,19
5,7,SD,TRUE,10,0.014285714285714285,13
5,7,AD,TRUE,10,0.0,13
5,7,SAD,FALSE,10,0.0,19
5,7,SA,FALSE,10,0.06,19
5,7,SD,FALSE,10,0.05714285714285714,13
5,7,AD,FALSE,10,0.0,13
5,8,SAD,TRUE,10,0.008695652173913044,22
5,8,SA,TRUE,10,0.01904761904761905,20
5,8,SD,TRUE,10,0.0761904761904762,20
5,8,AD,TRUE,10,0.16521739130434782,22
5,8,SAD,FALSE,10,0.008695652173913044,22
5,8,SA,FALSE,10,0.0380952380952381,20
5,8,SD,FALSE,10,0.09523809523809523,20
5,8,AD,FALSE,10,0.16521739130434782,22
5,9,SAD,TRUE,10,0.08235294117647059,16
5,9,SA,TRUE,10,0.03529411764705882,16
5,9,SD,TRUE,10,0.43529411764705883,16
5,9,AD,TRUE,10,0.2823529411764706,16
5,9,SAD,FALSE,10,0.08235294117647059,16
5,9,SA,FALSE,10,0.03529411764705882,16
5,9,SD,FALSE,10,0.43529411764705883,16
5,9,AD,FALSE,10,0.3176470588235294,16
5,10,SAD,TRUE,10,0.14285714285714285,20
5,10,SA,TRUE,10,0.0761904761904762,20
5,10,SD,TRUE,10,0.4095238095238095,20
5,10,AD,TRUE,10,0.23809523809523808,20
5,10,SAD,FALSE,10,0.14285714285714285,20
5,10,SA,FALSE,10,0.11428571428571428,20
5,10,SD,FALSE,10,0.4666666666666667,20
