0.175,11
0.02,9
0.03,9
0.3333333333333333,11
0.175,11
0.01,9
0.03,9
0.30833333333333335,11
0.0,9
0.0,9
0.11,9
0.12727272727272726,10
0.0,9
0.01,9
0.18,9
0.17272727272727273,10
0.14545454545454545,10
0.08,9
0.12,9
0.3090909090909091,10
0.14545454545454545,10
0.07,9
0.13,9
0.2636363636363636,10
0.0,10
0.0,10
0.0125,7
0.0,7
0.0,10
0.00909090909090909,10
0.05,7
0.0,7
0.0,11
0.02727272727272727,10
0.045454545454545456,10
0.09166666666666666,11
0.0,11
0.03636363636363636,10
0.06363636363636363,10
0.09166666666666666,11
0.13333333333333333,8
0.022222222222222223,8
0.2777777777777778,8
0.23333333333333334,8
0.13333333333333333,8
0.03333333333333333,8
0.3,8
0.23333333333333334,8
0.12727272727272726,10
0.045454545454545456,10
0.2727272727272727,10
0.16363636363636364,10
0.12727272727272726,10
0.07272727272727272,10
0.3090909090909091,10
0.20909090909090908,10
0.125,15
0.03333333333333333,14
0.20666666666666667,14
0.19375,15
0.125,15
0.06,14
0.23333333333333334,14
0.20625,15
0.09230769230769231,11
0.125,11
0.15833333333333333,11
0.2230769230769231,11
0.09230769230769231,11
0.15,11
0.19166666666666668,11
0.23076923076923078,11
0.03333333333333333,11
0.03333333333333333,11
0.058333333333333334,11
0.058333333333333334,11
0.03333333333333333,11
0.03333333333333333,11
0.08333333333333333,11
0.1,11
0.1375,7
0.11428571428571428,6
0.2571428571428571,6
0.1875,7
0.1375,7
0.1,6
0.2714285714285714,6
0.2125,7
0.0,12
0.008333333333333333,11
0.016666666666666666,11
0.1076923076923077,12
0.0,12
0.008333333333333333,11
0.025,11
0.13846153846153847,12
