4,SAD,TRUE,75,0.9416666666666667,5
4,SA,TRUE,75,0.99,3
4,SD,TRUE,75,0.77,3
4,AD,TRUE,75,0.8833333333333333,3
4,SAD,FALSE,75,0.9416666666666667,5
4,SA,FALSE,75,0.79,3
4,SD,FALSE,75,0.77,3
4,AD,FALSE,75,0.825,3
5,SAD,TRUE,75,0.7454545454545455,2
5,SA,TRUE,75,0.72,2
5,SD,TRUE,75,0.7,2
5,AD,TRUE,75,0.7272727272727273,2
5,SAD,FALSE,75,0.7454545454545455,2
5,SA,FALSE,75,0.64,2
5,SD,FALSE,75,0.67,2
5,AD,FALSE,75,0.6727272727272727,2
6,SAD,TRUE,75,1.0,2
6,SA,TRUE,75,1.0,2
6,SD,TRUE,75,1.0,1
6,AD,TRUE,75,1.0,2
6,SAD,FALSE,75,1.0,2
6,SA,FALSE,75,1.0,2
6,SD,FALSE,75,1.0,1
6,AD,FALSE,75,1.0,2
7,SAD,TRUE,75,0.9272727272727272,6
7,SA,TRUE,75,0.7272727272727273,2
7,SD,TRUE,75,0.9625,5
7,AD,TRUE,75,0.9125,4
7,SAD,FALSE,75,0.9272727272727272,6
7,SA,FALSE,75,0.45454545454545453,2
7,SD,FALSE,75,0.9625,5
7,AD,FALSE,75,0.8375,4
8,SAD,TRUE,75,0.9333333333333333,5
8,SA,TRUE,75,0.8818181818181818,2
8,SD,TRUE,75,0.9545454545454546,3
8,AD,TRUE,75,0.975,4
8,SAD,FALSE,75,0.9333333333333333,5
8,SA,FALSE,75,0.8,2
8,SD,FALSE,75,0.8,3
8,AD,FALSE,75,0.9833333333333333,4
9,SAD,TRUE,75,0.8555555555555555,2
9,SA,TRUE,75,1.0,1
9,SD,TRUE,75,1.0,2
9,AD,TRUE,75,1.0,2
9,SAD,FALSE,75,0.8555555555555555,2
9,SA,FALSE,75,0.8555555555555555,1
9,SD,FALSE,75,0.9333333333333333,2
9,AD,FALSE,75,0.7,2
10,SAD,TRUE,75,0.7181818181818181,3
10,SA,TRUE,75,0.990909090909091,3
10,SD,TRUE,75,1.0,3
10,AD,TRUE,75,0.9,3
10,SAD,FALSE,75,0.7181818181818181,3
10,SA,FALSE,75,0.7181818181818181,3
10,SD,FALSE,75,0.6363636363636364,3
10,AD,FALSE,75,0.7090909090909091,3
11,SAD,TRUE,75,0.7,6
11,SA,TRUE,75,0.8266666666666667,6
11,SD,TRUE,75,0.8666666666666667,6
11,AD,TRUE,75,0.66875,5
11,SAD,FALSE,75,0.7,6
11,SA,FALSE,75,0.6733333333333333,6
11,SD,FALSE,75,0.56,6
11,AD,FALSE,75,0.65,5
12,SAD,TRUE,75,0.6153846153846154,1
12,SA,TRUE,75,0.7,1
12,SD,TRUE,75,0.49166666666666664,1
12,AD,TRUE,75,0.6461538461538462,1
12,SAD,FALSE,75,0.6153846153846154,1
12,SA,FALSE,75,0.7083333333333334,1
12,SD,FALSE,75,0.5916666666666667,1
12,AD,FALSE,75,0.6461538461538462,1
13,SAD,TRUE,75,1.0,3
13,SA,TRUE,75,0.975,3
13,SD,TRUE,75,0.95,2
13,AD,TRUE,75,0.7416666666666667,2
13,SAD,FALSE,75,1.0,3
13,SA,FALSE,75,1.0,3
13,SD,FALSE,75,0.95,2
13,AD,FALSE,75,0.975,2
14,SAD,TRUE,75,1.0,2
14,SA,TRUE,75,1.0,2
14,SD,TRUE,75,1.0,2
14,AD,TRUE,75,1.0,1
14,SAD,FALSE,75,1.0,2
14,SA,FALSE,75,0.9428571428571428,2
14,SD,FALSE,75,0.9428571428571428,2
14,AD,FALSE,75,0.9375,1
15,SAD,TRUE,75,0.9076923076923077,5
15,SA,TRUE,75,0.975,5
15,SD,TRUE,75,0.9916666666666667,5
15,AD,TRUE,75,0.8538461538461538,4
15,SAD,FALSE,75,0.9076923076923077,5
15,SA,FALSE,75,0.8416666666666667,5
15,SD,FALSE,75,0.9583333333333334,5
15,AD,FALSE,75,0.7384615384615385,4
