0.9416666666666667,5
0.99,3
0.77,3
0.8833333333333333,3
0.9416666666666667,5
0.79,3
0.77,3
0.825,3
0.7454545454545455,2
0.72,2
0.7,2
0.7272727272727273,2
0.7454545454545455,2
0.64,2
0.67,2
0.6727272727272727,2
1.0,2
1.0,2
1.0,1
1.0,2
1.0,2
1.0,2
1.0,1
1.0,2
0.9272727272727272,6
0.7272727272727273,2
0.9625,5
0.9125,4
0.9272727272727272,6
0.45454545454545453,2
0.9625,5
0.8375,4
0.9333333333333333,5
0.8818181818181818,2
0.9545454545454546,3
0.975,4
0.9333333333333333,5
0.8,2
0.8,3
0.9833333333333333,4
0.8555555555555555,2
1.0,1
1.0,2
1.0,2
0.8555555555555555,2
0.8555555555555555,1
0.9333333333333333,2
0.7,2
0.7181818181818181,3
0.990909090909091,3
1.0,3
0.9,3
0.7181818181818181,3
0.7181818181818181,3
0.6363636363636364,3
0.7090909090909091,3
0.7,6
0.8266666666666667,6
0.8666666666666667,6
0.66875,5
0.7,6
0.6733333333333333,6
0.56,6
0.65,5
0.6153846153846154,1
0.7,1
0.49166666666666664,1
0.6461538461538462,1
0.6153846153846154,1
0.7083333333333334,1
0.5916666666666667,1
0.6461538461538462,1
1.0,3
0.975,3
0.95,2
0.7416666666666667,2
1.0,3
1.0,3
0.95,2
0.975,2
1.0,2
1.0,2
1.0,2
1.0,1
1.0,2
0.9428571428571428,2
0.9428571428571428,2
0.9375,1
0.9076923076923077,5
0.975,5
0.9916666666666667,5
0.8538461538461538,4
0.9076923076923077,5
0.8416666666666667,5
0.9583333333333334,5
0.7384615384615385,4
