0.8090909090909091,4
0.8210526315789474,4
0.8105263157894737,3
0.8727272727272727,3
0.8090909090909091,4
0.7684210526315789,4
0.8105263157894737,3
0.8545454545454545,3
0.780952380952381,2
0.7578947368421053,2
0.7368421052631579,2
0.7523809523809524,2
0.780952380952381,2
0.6736842105263158,2
0.7578947368421053,2
0.7333333333333333,2
1.0,2
1.0,2
1.0,1
1.0,2
1.0,2
1.0,2
1.0,1
0.9238095238095239,2
0.92,10
0.93,2
1.0,6
0.9142857142857143,7
0.92,10
0.61,2
1.0,6
0.8428571428571429,7
0.9391304347826087,6
0.9714285714285714,4
1.0,3
1.0,6
0.9391304347826087,6
0.8666666666666667,4
0.9809523809523809,3
1.0,6
1.0,2
1.0,2
0.7764705882352941,2
1.0,2
1.0,2
0.9058823529411765,2
0.7764705882352941,2
1.0,2
0.8476190476190476,3
0.9904761904761905,3
1.0,3
0.8952380952380953,3
0.8476190476190476,3
0.8476190476190476,3
0.6952380952380952,3
0.7428571428571429,3
0.5933333333333334,5
0.6482758620689655,5
0.7172413793103448,5
0.76,5
0.5933333333333334,5
0.5655172413793104,5
0.6137931034482759,5
0.7,5
0.6666666666666666,1
0.7636363636363637,1
0.5363636363636364,1
0.7,1
0.6666666666666666,1
0.7727272727272727,1
0.6454545454545455,1
0.7,1
1.0,3
1.0,3
0.9454545454545454,2
0.8,2
1.0,3
1.0,3
0.9454545454545454,2
1.0,2
1.0,2
1.0,2
1.0,2
1.0,2
1.0,2
0.9384615384615385,2
1.0,2
1.0,2
0.904,4
0.9739130434782609,4
0.991304347826087,5
0.768,4
0.904,4
0.8521739130434782,4
0.9652173913043478,5
0.768,4
